hr,steps,gsr,calories,temp,mood
94.0,0,7.51423e-05,2.7,89.6,1.0
91.0,0,7.43151e-05,2.4,89.6,1.0
89.0,0,7.47276e-05,2.3,89.6,1.0
87.0,0,7.640050000000001e-05,2.1,89.6,1.0
89.0,0,7.640050000000001e-05,2.3,89.6,1.0
97.0,0,7.767970000000001e-05,2.9,90.5,-1.0
78.0,0,8.07485e-05,1.6,90.5,-1.0
89.0,0,8.487280000000001e-05,2.3,90.5,-1.0
86.0,0,8.53439e-05,2.1,90.5,-1.0
93.0,0,8.871540000000001e-05,2.6,90.5,-1.0
90.0,0,8.77388e-05,2.4,90.5,-1.0
94.0,0,8.77388e-05,2.6,90.5,-1.0
89.0,0,8.53439e-05,2.4,90.5,-1.0
85.0,0,8.030279999999999e-05,2.0,90.5,-1.0
89.0,0,8.440430000000001e-05,2.3,90.5,-1.0
93.0,0,8.440430000000001e-05,2.6,90.5,-1.0
108.0,0,7.39049e-05,5.3,88.7,1.0
91.0,0,7.10962e-05,2.5,88.7,1.0
84.0,0,7.55594e-05,2.0,88.7,1.0
88.0,0,7.43151e-05,2.3,88.7,1.0
81.0,0,7.59788e-05,1.9,88.7,1.0
69.0,0,7.767970000000001e-05,1.5,88.7,1.0
95.0,0,7.81108e-05,2.8,88.7,1.0
81.0,0,7.34969e-05,1.8,88.7,1.0
84.0,0,7.30913e-05,1.9,87.8,1.0
80.0,0,7.55594e-05,1.7,87.8,1.0
87.0,0,6.32945e-05,2.2,87.8,1.0
85.0,0,7.55594e-05,2.0,86.9,1.0
90.0,0,7.85444e-05,2.3,86.0,1.0
89.0,0,7.640050000000001e-05,2.1,86.0,1.0
89.0,0,8.030279999999999e-05,2.4,86.9,1.0
73.0,0,7.85444e-05,1.5,86.9,1.0
67.0,0,7.72509e-05,1.5,86.9,1.0
75.0,0,7.640050000000001e-05,1.7,86.9,1.0
87.0,0,7.51423e-05,2.2,86.0,1.0
87.0,0,7.18876e-05,2.1,86.0,1.0
92.0,0,6.72679e-05,2.6,86.0,1.0
92.0,0,7.14908e-05,2.7,86.0,1.0
93.0,0,6.02188e-05,2.6,86.9,1.0
90.0,0,6.08891e-05,2.4,86.9,1.0
91.0,0,6.5795e-05,2.5,87.8,1.0
91.0,0,6.50707e-05,2.5,87.8,1.0
87.0,0,6.76413e-05,2.2,87.8,1.0
69.0,0,6.65274e-05,1.4,87.8,1.0
72.0,0,6.91556e-05,1.6,87.8,1.0
89.0,0,6.95394e-05,2.3,87.8,1.0
82.0,0,5.5115100000000004e-05,1.8,87.8,1.0
83.0,0,5.6349e-05,1.9,87.8,1.0
83.0,0,6.22522e-05,1.9,87.8,1.0
91.0,0,6.1227e-05,2.4,83.3,1.0
87.0,0,5.69762e-05,2.2,83.3,1.0
69.0,13,5.79302e-05,1.5,83.3,1.0
88.0,114,5.76104e-05,2.7,83.3,1.0
96.0,56,6.1227e-05,2.8,82.4,1.0
70.0,0,5.98864e-05,1.5,82.4,1.0
53.0,0,6.1227e-05,1.5,82.4,1.0
75.0,7,6.22522e-05,1.6,82.4,1.0
74.0,0,6.25977e-05,1.6,82.4,1.0
90.0,0,6.25977e-05,2.3,82.4,1.0
96.0,19,6.435430000000001e-05,3.0,83.3,1.0
98.0,0,7.76699,2.8,84.2,1.0
91.0,0,8.25458,2.4,84.2,1.0
99.0,0,5.42007,2.9,84.2,1.0
95.0,0,8.209019999999999,2.7,84.2,1.0
103.0,39,5.6654599999999995,4.8,85.1,1.0
99.0,0,6.914689999999999,2.9,85.1,1.0
96.0,0,5.54141,2.8,86.0,1.0
100.0,0,4.44086,3.1,86.0,1.0
105.0,0,4.66769,3.8,86.0,1.0
104.0,0,4.17855,3.4,86.0,1.0
100.0,0,3.5002800000000005,3.0,86.9,1.0
72.0,26,0.00219895,1.6,88.7,-1.0
86.0,58,0.00261056,2.6,87.8,-1.0
100.0,20,0.00143589,3.2,87.8,-1.0
95.0,11,0.0007682260000000001,2.4,87.8,-1.0
101.0,21,0.0006652569999999999,3.2,86.9,-1.0
95.0,0,0.00097466,2.6,86.9,-1.0
93.0,0,0.0010948,2.5,86.9,-1.0
90.0,0,0.0009428230000000001,2.3,86.9,-1.0
92.0,0,0.00100201,2.4,86.9,-1.0
93.0,0,0.000897007,2.5,86.0,-1.0
92.0,0,0.000927297,2.4,86.0,-1.0
98.0,0,0.000228587,2.9,86.9,1.0
97.0,0,0.000242937,2.8,86.9,1.0
99.0,0,0.000266907,2.9,87.8,1.0
99.0,0,0.00025962099999999997,2.8,87.8,1.0
105.0,0,0.00025393599999999996,4.2,87.8,1.0
103.0,0,0.000268388,3.8,87.8,1.0
103.0,0,0.000271376,3.2,87.8,1.0
95.0,0,0.000223582,2.8,87.8,1.0
94.0,0,0.000229856,2.5,87.8,1.0
95.0,0,0.00019577,2.7,87.8,1.0
95.0,0,0.000107085,2.6,87.8,1.0
93.0,0,9.53342e-05,2.5,86.9,1.0
96.0,0,9.428469999999999e-05,2.6,86.0,1.0
94.0,0,9.58634e-05,2.6,86.0,1.0
96.0,0,9.910040000000001e-05,2.8,86.9,1.0
89.0,0,7.43151e-05,2.2,86.9,1.0
97.0,0,8.487280000000001e-05,2.7,86.9,1.0
94.0,0,7.640050000000001e-05,2.6,87.8,1.0
97.0,0,8.34751e-05,2.8,88.7,1.0
99.0,0,9.32467e-05,2.9,88.7,1.0
98.0,0,9.2732e-05,2.8,88.7,1.0
97.0,0,9.63954e-05,2.8,88.7,1.0
101.0,0,0.000108878,3.2,90.5,-1.0
97.0,0,0.00010827700000000001,2.7,90.5,-1.0
85.0,0,0.000108878,2.1,90.5,-1.0
94.0,0,0.000112555,2.6,90.5,-1.0
94.0,0,0.000122298,2.6,90.5,-1.0
97.0,0,0.000117001,2.7,89.6,-1.0
96.0,0,0.000107679,2.8,89.6,-1.0
97.0,0,0.000112555,2.7,89.6,-1.0
94.0,0,0.00012366,2.6,89.6,-1.0
96.0,0,0.00011380799999999999,2.7,89.6,-1.0
93.0,0,0.000120952,2.5,89.6,-1.0
105.0,14,1.51749,4.6,88.7,1.0
107.0,0,1.03577,5.5,87.8,1.0
104.0,0,1.3287200000000001,4.5,87.8,1.0
103.0,0,0.527226,4.2,87.8,1.0
103.0,0,0.6293880000000001,3.5,87.8,1.0
104.0,0,0.346183,2.7,87.8,1.0
92.0,0,0.348105,2.2,87.8,1.0
91.0,16,0.357873,2.7,86.9,1.0
93.0,0,0.201248,2.6,86.9,1.0
88.0,0,0.204618,2.1,86.9,1.0
92.0,0,0.140438,2.4,86.9,1.0
81.0,0,0.00429613,1.8,88.7,1.0
87.0,0,0.00374095,2.1,88.7,1.0
87.0,0,0.00482567,2.0,88.7,1.0
87.0,0,0.00424883,2.1,88.7,1.0
88.0,0,0.00472,2.2,88.7,1.0
87.0,0,0.00490646,2.1,88.7,1.0
91.0,0,0.00363884,2.3,88.7,1.0
88.0,0,0.00365903,2.2,88.7,1.0
90.0,0,0.00350054,2.2,88.7,1.0
91.0,0,0.00309921,2.3,88.7,1.0
91.0,0,0.00298143,2.3,88.7,1.0
88.0,0,6.02188e-05,1.4,85.1,1.0
82.0,0,5.5728599999999994e-05,1.5,85.1,1.0
95.0,0,5.69762e-05,1.5,85.1,1.0
84.0,0,5.92271e-05,1.7,85.1,1.0
93.0,7,6.0553e-05,2.5,86.0,1.0
79.0,0,5.89002e-05,1.6,86.0,1.0
85.0,0,5.79302e-05,2.1,86.0,1.0
82.0,0,5.85751e-05,1.9,86.0,1.0
96.0,0,5.92271e-05,2.8,86.0,1.0
88.0,0,6.1227e-05,2.1,86.0,1.0
85.0,0,6.15669e-05,2.0,86.0,1.0
104.0,0,0.00101879,4.1,79.7,1.0
96.0,0,0.00206906,2.6,79.7,1.0
85.0,0,0.005360800000000001,1.9,79.7,1.0
88.0,122,0.00844001,2.6,79.7,1.0
109.0,96,0.00734933,5.6,80.6,1.0
81.0,0,0.00927274,2.0,80.6,1.0
71.0,0,0.011961399999999999,1.5,80.6,1.0
87.0,0,0.0186247,1.9,81.5,1.0
74.0,0,0.0167655,1.6,81.5,1.0
76.0,0,0.0238925,1.5,81.5,1.0
83.0,15,0.022111000000000002,1.9,81.5,1.0
98.0,42,0.00122974,3.0,88.7,1.0
110.0,0,0.0011570999999999999,3.8,88.7,1.0
108.0,0,0.00101316,3.2,88.7,1.0
97.0,0,0.00112552,2.9,88.7,1.0
93.0,0,0.00120949,2.3,88.7,1.0
90.0,0,0.0008629169999999999,2.2,88.7,1.0
86.0,0,0.000839363,2.0,88.7,1.0
91.0,0,0.0007941669999999999,2.3,88.7,1.0
89.0,0,0.000811946,2.3,88.7,1.0
89.0,0,0.000839363,2.1,89.6,1.0
92.0,0,0.000683925,2.3,89.6,1.0
96.0,0,0.000101319,2.6,91.4,1.0
94.0,0,8.82258e-05,2.5,92.3,1.0
99.0,0,9.37643e-05,2.9,92.3,1.0
96.0,0,8.34751e-05,2.6,93.2,1.0
105.0,20,7.81108e-05,3.4,93.2,1.0
93.0,0,0.000101319,2.5,93.2,1.0
93.0,0,0.000105322,2.5,93.2,1.0
98.0,0,9.80094e-05,2.9,92.3,1.0
86.0,0,0.000101319,1.9,92.3,1.0
95.0,0,0.000102447,2.6,92.3,1.0
97.0,0,0.000105322,2.6,91.4,1.0
95.0,0,7.72509e-05,2.5,90.5,1.0
96.0,0,7.89803e-05,2.5,90.5,1.0
97.0,0,8.11966e-05,2.6,90.5,1.0
94.0,0,8.21005e-05,2.5,90.5,1.0
95.0,0,8.34751e-05,2.6,90.5,1.0
95.0,0,8.30144e-05,2.6,90.5,1.0
106.0,29,8.77388e-05,3.9,90.5,1.0
100.0,0,8.82258e-05,2.9,90.5,1.0
99.0,0,9.02009e-05,2.8,90.5,1.0
98.0,0,9.2732e-05,2.8,90.5,1.0
99.0,0,9.171110000000001e-05,2.8,89.6,1.0
102.0,40,0.000113179,3.3,89.6,1.0
101.0,0,0.000113179,3.0,89.6,1.0
102.0,0,0.00011193299999999999,3.2,88.7,1.0
101.0,11,0.000115074,3.0,88.7,1.0
102.0,0,0.000111316,3.2,88.7,1.0
94.0,0,0.000108878,2.7,88.7,1.0
97.0,0,9.070149999999999e-05,2.7,87.8,1.0
102.0,0,0.000105322,3.2,87.8,1.0
104.0,0,0.000107085,3.6,87.8,1.0
101.0,0,0.000105322,3.1,88.7,1.0
98.0,0,0.00011009,2.9,88.7,1.0
94.0,0,0.000126428,2.4,88.7,-1.0
96.0,0,0.000118304,2.7,88.7,-1.0
99.0,0,0.000117001,2.8,89.6,-1.0
98.0,17,0.00011193299999999999,2.8,88.7,-1.0
101.0,44,0.000108878,3.2,89.6,-1.0
91.0,0,8.677290000000001e-05,2.4,88.7,-1.0
90.0,0,0.00010188100000000001,2.1,88.7,-1.0
90.0,0,0.00010020399999999999,2.2,88.7,-1.0
91.0,0,0.00010020399999999999,2.4,88.7,-1.0
94.0,0,9.2732e-05,2.5,88.7,-1.0
89.0,0,0.000139673,2.1,88.7,-1.0
89.0,0,8.970299999999999e-05,2.2,88.7,1.0
95.0,0,8.677290000000001e-05,2.6,88.7,1.0
102.0,0,7.98595e-05,3.3,88.7,1.0
91.0,0,8.11966e-05,2.5,88.7,1.0
95.0,0,8.677290000000001e-05,2.7,88.7,1.0
86.0,0,7.10962e-05,1.9,88.7,1.0
89.0,0,7.72509e-05,2.1,88.7,1.0
82.0,0,7.81108e-05,1.7,87.8,1.0
86.0,0,8.39385e-05,2.0,87.8,1.0
97.0,48,9.222020000000001e-05,3.0,87.8,1.0
94.0,0,8.629389999999999e-05,2.5,87.8,1.0
90.0,0,0.000111316,2.2,90.5,1.0
96.0,0,0.000105906,2.6,90.5,1.0
95.0,0,0.00013890200000000002,2.6,90.5,1.0
91.0,34,9.070149999999999e-05,2.5,90.5,1.0
94.0,9,9.74685e-05,2.5,90.5,1.0
95.0,0,9.37643e-05,2.5,90.5,1.0
100.0,0,0.000107679,3.0,90.5,1.0
97.0,0,0.00018318900000000002,2.8,90.5,1.0
97.0,0,0.000150094,2.8,90.5,1.0
96.0,0,9.428469999999999e-05,2.6,90.5,1.0
95.0,0,0.000120284,2.7,89.6,1.0
104.0,0,7.43151e-05,3.2,90.5,1.0
97.0,11,8.21005e-05,2.9,90.5,1.0
89.0,0,9.02009e-05,2.4,89.6,1.0
85.0,55,8.53439e-05,2.1,89.6,1.0
89.0,0,8.255620000000001e-05,2.2,89.6,1.0
84.0,0,7.59788e-05,1.8,89.6,1.0
86.0,23,7.89803e-05,2.1,89.6,1.0
99.0,18,7.59788e-05,3.5,89.6,1.0
82.0,0,7.51423e-05,2.0,89.6,1.0
73.0,0,7.81108e-05,1.5,89.6,1.0
91.0,0,7.81108e-05,2.2,89.6,1.0
85.0,0,0.00017622700000000002,2.0,89.6,1.0
90.0,0,9.53342e-05,2.3,89.6,1.0
90.0,0,0.000116355,2.2,89.6,1.0
86.0,0,7.07038e-05,2.0,89.6,1.0
82.0,0,9.02009e-05,1.9,89.6,1.0
89.0,0,6.29452e-05,2.1,89.6,1.0
86.0,0,9.965049999999999e-05,2.0,89.6,1.0
87.0,0,8.970299999999999e-05,2.1,89.6,1.0
84.0,0,8.53439e-05,1.8,89.6,1.0
87.0,0,8.34751e-05,1.9,89.6,1.0
83.0,0,7.85444e-05,1.8,89.6,1.0
96.0,0,5.85751e-05,2.7,89.6,-1.0
94.0,0,6.08891e-05,2.5,89.6,-1.0
88.0,0,6.0553e-05,2.1,89.6,-1.0
92.0,0,6.1227e-05,2.3,89.6,-1.0
90.0,0,6.0553e-05,2.3,89.6,-1.0
90.0,0,5.82517e-05,2.1,89.6,-1.0
86.0,0,6.190859999999999e-05,2.0,89.6,-1.0
95.0,0,6.39991e-05,2.5,89.6,-1.0
84.0,0,6.25977e-05,1.9,88.7,-1.0
91.0,0,6.1227e-05,2.3,88.7,-1.0
90.0,0,5.89002e-05,2.4,88.7,-1.0
110.0,122,6.15669e-05,5.1,86.9,1.0
101.0,121,6.02188e-05,4.3,86.9,1.0
97.0,119,5.76104e-05,4.2,86.0,1.0
102.0,102,5.76104e-05,4.5,86.0,1.0
85.0,115,5.66617e-05,2.1,85.1,1.0
98.0,108,5.5728599999999994e-05,3.2,85.1,1.0
100.0,115,5.42075e-05,4.1,84.2,1.0
80.0,117,5.45083e-05,2.0,84.2,1.0
103.0,117,5.39083e-05,3.9,83.3,1.0
118.0,120,5.36107e-05,8.5,83.3,1.0
119.0,108,5.39083e-05,8.7,83.3,1.0
107.0,0,0.323937,4.2,86.0,1.0
101.0,0,0.272861,3.7,85.1,1.0
109.0,34,0.29978299999999997,4.0,85.1,1.0
95.0,21,0.199033,2.8,85.1,1.0
73.0,0,0.286798,1.5,85.1,1.0
74.0,0,0.249736,1.5,85.1,1.0
83.0,0,0.22857,2.0,84.2,1.0
72.0,0,0.271355,1.5,84.2,1.0
97.0,0,0.25532699999999997,3.2,85.1,1.0
103.0,0,0.201248,4.7,85.1,1.0
95.0,0,0.215069,2.6,85.1,1.0
73.0,0,0.00125727,1.5,88.7,1.0
92.0,0,0.00138899,2.4,88.7,1.0
90.0,0,0.00132149,2.2,88.7,1.0
93.0,0,0.00120949,2.6,88.7,1.0
89.0,0,0.00106491,2.2,88.7,1.0
93.0,0,0.00125033,2.5,89.6,1.0
94.0,0,0.00134361,2.6,89.6,1.0
96.0,0,0.000402015,2.4,89.6,1.0
91.0,0,0.00017622700000000002,2.4,88.7,1.0
96.0,0,0.00020576900000000001,2.6,88.7,1.0
94.0,0,0.000194689,2.6,88.7,1.0
69.0,0,0.000184206,1.5,89.6,1.0
84.0,0,0.000184206,1.9,89.6,1.0
80.0,0,0.00019361400000000002,1.7,89.6,1.0
97.0,0,0.00020238,2.8,89.6,1.0
104.0,0,0.00019361400000000002,4.6,89.6,1.0
94.0,0,0.000167663,2.7,89.6,1.0
91.0,0,0.00020576900000000001,2.4,89.6,1.0
104.0,0,0.000161292,3.8,89.6,1.0
103.0,0,0.000121623,4.4,89.6,1.0
88.0,0,0.000158635,2.2,90.5,1.0
88.0,0,0.00014280000000000003,2.1,90.5,1.0
107.0,108,6.190859999999999e-05,4.4,85.1,1.0
104.0,110,6.61602e-05,4.5,85.1,1.0
117.0,108,6.364579999999999e-05,7.5,83.3,1.0
114.0,0,6.471149999999999e-05,7.0,83.3,1.0
100.0,0,5.89002e-05,3.0,82.4,1.0
103.0,0,5.92271e-05,3.2,81.5,1.0
101.0,0,5.9555799999999997e-05,3.0,81.5,1.0
103.0,0,6.76413e-05,3.2,81.5,1.0
95.0,0,7.640050000000001e-05,2.6,81.5,1.0
95.0,0,7.72509e-05,2.6,81.5,1.0
96.0,0,7.22866e-05,2.6,81.5,1.0
106.0,0,6.08891e-05,4.0,86.0,1.0
72.0,0,5.48109e-05,1.6,85.1,1.0
83.0,106,5.42075e-05,2.2,85.1,1.0
109.0,118,5.5728599999999994e-05,5.6,85.1,1.0
115.0,117,5.42075e-05,8.4,85.1,1.0
108.0,117,5.60379e-05,6.0,85.1,1.0
117.0,121,5.60379e-05,8.7,84.2,1.0
115.0,95,5.42075e-05,7.3,83.3,1.0
115.0,120,5.39083e-05,6.8,83.3,1.0
116.0,119,5.3020500000000005e-05,8.1,82.4,1.0
117.0,116,5.2436800000000006e-05,8.9,81.5,1.0
89.0,0,8.58176e-05,2.2,88.7,1.0
92.0,10,7.98595e-05,2.5,88.7,1.0
83.0,7,7.98595e-05,1.9,88.7,1.0
93.0,0,6.54318e-05,2.8,88.7,1.0
91.0,13,6.689659999999999e-05,2.3,88.7,1.0
86.0,0,7.03135e-05,1.9,88.7,1.0
90.0,0,7.55594e-05,2.3,88.7,1.0
93.0,0,6.54318e-05,2.7,88.7,1.0
92.0,0,6.689659999999999e-05,2.4,88.7,1.0
96.0,0,6.5795e-05,2.7,88.7,1.0
97.0,0,5.92271e-05,2.7,88.7,1.0
80.0,0,6.689659999999999e-05,1.6,89.6,1.0
82.0,0,7.10962e-05,1.8,89.6,1.0
84.0,0,6.435430000000001e-05,1.9,89.6,1.0
83.0,0,6.50707e-05,1.7,89.6,1.0
85.0,0,6.39991e-05,2.0,89.6,1.0
85.0,0,6.32945e-05,1.9,89.6,1.0
86.0,0,6.22522e-05,2.0,89.6,1.0
84.0,0,6.08891e-05,1.8,89.6,1.0
82.0,0,5.98864e-05,1.8,89.6,1.0
80.0,0,6.190859999999999e-05,1.6,89.6,1.0
82.0,0,6.471149999999999e-05,1.9,89.6,1.0
90.0,0,6.25977e-05,2.3,88.7,1.0
90.0,0,6.435430000000001e-05,2.2,88.7,1.0
84.0,0,6.471149999999999e-05,1.9,88.7,1.0
83.0,0,6.72679e-05,1.8,88.7,1.0
84.0,0,6.76413e-05,1.9,88.7,1.0
89.0,0,6.80167e-05,2.2,88.7,1.0
87.0,0,7.03135e-05,2.3,89.6,1.0
105.0,0,6.29452e-05,4.4,89.6,1.0
109.0,0,5.89002e-05,5.6,88.7,1.0
101.0,0,5.9555799999999997e-05,3.2,88.7,1.0
111.0,29,5.85751e-05,6.7,88.7,1.0
103.0,17,5.5115100000000004e-05,3.2,85.1,1.0
111.0,0,5.5421000000000004e-05,6.4,85.1,1.0
115.0,0,5.48109e-05,7.5,85.1,1.0
104.0,0,5.48109e-05,3.7,85.1,1.0
102.0,0,5.5421000000000004e-05,3.1,85.1,1.0
95.0,0,5.5728599999999994e-05,2.7,85.1,1.0
93.0,10,5.5728599999999994e-05,2.7,85.1,1.0
95.0,28,5.5421000000000004e-05,3.3,85.1,1.0
112.0,117,5.5421000000000004e-05,7.1,85.1,1.0
119.0,80,5.5421000000000004e-05,9.1,85.1,1.0
112.0,121,5.60379e-05,7.1,85.1,1.0
118.0,126,5.5728599999999994e-05,9.2,83.3,-1.0
120.0,124,5.45083e-05,9.4,83.3,-1.0
118.0,123,5.48109e-05,9.1,83.3,-1.0
118.0,44,5.5421000000000004e-05,8.2,83.3,-1.0
96.0,0,5.66617e-05,2.6,83.3,-1.0
90.0,0,6.435430000000001e-05,2.2,83.3,-1.0
87.0,0,6.877390000000001e-05,2.0,83.3,-1.0
81.0,0,7.51423e-05,1.7,84.2,-1.0
90.0,0,8.16473e-05,2.2,84.2,-1.0
94.0,0,7.43151e-05,2.6,84.2,-1.0
92.0,0,6.992539999999999e-05,2.3,84.2,-1.0
91.0,0,6.15669e-05,2.3,88.7,1.0
96.0,0,5.92271e-05,2.7,88.7,1.0
100.0,0,6.29452e-05,3.0,88.7,1.0
94.0,0,6.02188e-05,2.6,88.7,1.0
94.0,0,6.02188e-05,2.6,88.7,1.0
97.0,0,5.89002e-05,2.9,88.7,1.0
97.0,0,6.0553e-05,2.8,88.7,1.0
96.0,0,5.92271e-05,2.8,88.7,1.0
96.0,0,6.1227e-05,2.8,88.7,1.0
79.0,0,6.190859999999999e-05,1.7,88.7,1.0
88.0,0,6.32945e-05,2.2,89.6,1.0
96.0,0,6.25977e-05,2.7,88.7,1.0
96.0,0,6.25977e-05,2.7,88.7,1.0
96.0,0,6.29452e-05,2.6,88.7,1.0
98.0,0,6.364579999999999e-05,2.8,88.7,1.0
97.0,0,6.39991e-05,2.8,89.6,1.0
99.0,0,6.50707e-05,3.3,89.6,1.0
100.0,0,6.50707e-05,3.4,89.6,1.0
106.0,0,6.61602e-05,4.9,89.6,1.0
116.0,0,6.54318e-05,8.6,89.6,1.0
115.0,0,6.689659999999999e-05,8.0,89.6,1.0
112.0,0,6.72679e-05,7.2,89.6,1.0
97.0,0,7.34969e-05,2.8,91.4,1.0
96.0,0,6.83943e-05,2.9,91.4,1.0
96.0,0,7.10962e-05,2.6,91.4,1.0
97.0,0,6.992539999999999e-05,2.8,91.4,1.0
96.0,0,7.07038e-05,2.6,91.4,1.0
94.0,0,7.22866e-05,2.7,91.4,1.0
90.0,0,6.992539999999999e-05,2.3,91.4,1.0
90.0,0,6.72679e-05,2.3,91.4,1.0
91.0,0,6.877390000000001e-05,2.3,91.4,1.0
95.0,0,7.03135e-05,2.7,91.4,1.0
90.0,0,6.83943e-05,2.3,91.4,1.0
85.0,0,6.72679e-05,1.9,91.4,1.0
86.0,0,6.83943e-05,2.1,91.4,1.0
90.0,0,6.435430000000001e-05,2.2,90.5,1.0
87.0,0,6.364579999999999e-05,2.1,90.5,1.0
94.0,0,6.54318e-05,2.5,90.5,1.0
93.0,0,6.689659999999999e-05,2.5,91.4,1.0
79.0,0,6.5795e-05,1.6,91.4,1.0
85.0,0,6.54318e-05,2.0,91.4,1.0
92.0,0,6.61602e-05,2.5,90.5,1.0
81.0,0,6.5795e-05,1.7,90.5,1.0
86.0,11,6.76413e-05,2.3,90.5,1.0
99.0,29,6.83943e-05,3.1,90.5,1.0
104.0,42,7.07038e-05,3.4,90.5,1.0
96.0,8,7.14908e-05,2.9,89.6,1.0
95.0,29,6.80167e-05,3.1,89.6,1.0
93.0,0,6.689659999999999e-05,2.5,89.6,1.0
90.0,0,6.877390000000001e-05,2.3,88.7,1.0
78.0,0,6.76413e-05,1.7,88.7,1.0
83.0,0,7.47276e-05,1.8,88.7,1.0
85.0,0,7.640050000000001e-05,1.9,88.7,1.0
81.0,0,7.18876e-05,1.8,88.7,1.0
82.0,0,7.14908e-05,1.8,88.7,1.0
91.0,0,5.69762e-05,2.4,88.7,-1.0
90.0,0,5.85751e-05,2.3,88.7,-1.0
98.0,0,5.69762e-05,2.9,88.7,-1.0
92.0,0,5.85751e-05,2.4,88.7,-1.0
90.0,0,5.85751e-05,2.3,88.7,-1.0
92.0,0,5.79302e-05,2.4,88.7,-1.0
91.0,0,5.92271e-05,2.3,88.7,-1.0
87.0,0,5.72925e-05,2.1,88.7,-1.0
87.0,0,5.76104e-05,2.1,88.7,-1.0
91.0,0,5.69762e-05,2.3,88.7,-1.0
91.0,0,5.6349e-05,2.4,87.8,-1.0
84.0,0,5.79302e-05,1.8,88.7,-1.0
83.0,0,5.9555799999999997e-05,1.9,88.7,-1.0
79.0,0,5.89002e-05,1.6,88.7,-1.0
88.0,0,6.190859999999999e-05,2.2,88.7,-1.0
87.0,0,6.25977e-05,2.1,88.7,-1.0
90.0,0,6.435430000000001e-05,2.4,88.7,-1.0
86.0,0,6.32945e-05,2.0,88.7,-1.0
82.0,0,6.32945e-05,1.8,88.7,-1.0
84.0,0,6.29452e-05,1.9,88.7,-1.0
85.0,0,6.65274e-05,2.0,88.7,-1.0
80.0,0,6.471149999999999e-05,1.7,88.7,-1.0
94.0,0,5.82517e-05,2.6,88.7,-1.0
88.0,0,5.92271e-05,2.2,88.7,-1.0
88.0,0,6.1227e-05,2.1,88.7,-1.0
83.0,0,6.0553e-05,1.9,88.7,-1.0
78.0,0,6.0553e-05,1.6,88.7,-1.0
85.0,0,6.1227e-05,1.9,88.7,-1.0
84.0,0,6.02188e-05,2.0,88.7,-1.0
84.0,13,5.98864e-05,2.1,88.7,-1.0
89.0,0,5.89002e-05,2.3,88.7,-1.0
82.0,0,6.02188e-05,1.8,88.7,-1.0
78.0,0,6.08891e-05,1.5,88.7,-1.0
111.0,120,5.5115100000000004e-05,7.1,86.9,1.0
109.0,45,5.60379e-05,4.5,86.9,1.0
99.0,12,5.69762e-05,2.7,87.8,1.0
88.0,42,5.82517e-05,2.4,87.8,1.0
102.0,68,5.92271e-05,3.6,87.8,1.0
99.0,0,5.82517e-05,2.7,87.8,1.0
89.0,0,5.98864e-05,2.2,86.9,1.0
94.0,0,5.76104e-05,2.6,86.0,1.0
96.0,0,5.72925e-05,2.6,86.0,1.0
86.0,0,5.85751e-05,2.0,85.1,1.0
83.0,0,5.92271e-05,1.8,85.1,1.0
92.0,0,0.000151764,2.6,85.1,1.0
85.0,0,0.000148441,2.2,86.0,1.0
90.0,40,0.00013215200000000002,2.7,86.0,1.0
104.0,18,0.000127835,3.4,86.9,1.0
94.0,0,0.00011443899999999999,2.6,86.0,1.0
59.0,0,0.000118304,1.5,86.0,1.0
82.0,0,0.00012713,1.8,86.0,1.0
94.0,0,0.000130697,2.5,86.0,1.0
98.0,17,0.000131423,3.0,86.0,1.0
107.0,23,8.725450000000001e-05,4.4,86.0,1.0
94.0,10,0.000149265,2.8,86.0,1.0
81.0,48,9.80094e-05,1.9,86.0,1.0
93.0,90,0.00010076,2.9,86.0,1.0
108.0,96,9.12049e-05,4.6,86.0,1.0
102.0,111,8.58176e-05,3.7,86.0,1.0
103.0,48,8.255620000000001e-05,3.5,86.0,1.0
95.0,0,7.18876e-05,2.7,86.0,1.0
101.0,0,9.480799999999999e-05,3.3,86.0,1.0
96.0,0,7.14908e-05,2.9,86.0,1.0
96.0,0,7.18876e-05,2.8,86.0,1.0
92.0,17,0.000121623,2.4,86.0,1.0
92.0,0,0.000134365,2.5,86.9,1.0
94.0,0,0.000145191,2.8,88.7,1.0
92.0,0,0.000153454,2.6,89.6,1.0
96.0,17,0.000147622,3.1,89.6,1.0
97.0,64,0.000160401,3.1,89.6,1.0
103.0,49,0.00017047099999999997,3.3,89.6,1.0
102.0,0,0.000147622,3.5,89.6,1.0
92.0,0,0.000145191,2.6,89.6,1.0
84.0,7,0.000145997,2.3,89.6,1.0
91.0,0,0.000155162,2.6,89.6,1.0
99.0,0,0.000162187,2.9,89.6,1.0
103.0,0,0.000164902,3.6,90.5,1.0
98.0,41,5.72925e-05,3.1,86.9,-1.0
107.0,0,6.5795e-05,4.3,86.9,-1.0
107.0,0,6.08891e-05,5.3,87.8,-1.0
104.0,0,6.50707e-05,3.4,87.8,-1.0
96.0,0,6.877390000000001e-05,2.8,87.8,-1.0
96.0,0,6.91556e-05,2.7,87.8,-1.0
93.0,0,7.03135e-05,2.6,87.8,-1.0
91.0,0,7.03135e-05,2.4,87.8,-1.0
95.0,0,6.95394e-05,2.7,87.8,-1.0
93.0,0,7.10962e-05,2.7,87.8,-1.0
